issn,product_title_sort,Title,Format,product_id,Imprint,Primary Language,Vols Qty,Scheduled Vol Nos,Single Issues per volume,Open Access,Comment,imprints,issn_type,.id,V1
1134-3060,Archives Computational Methods Engineering,Archives of Computational Methods in Engineering,PE OF,11831,Springer,English,1,26,5,Hybrid (Open Choice),NA,Springer,ISSN print,2016,42
1134-3060,Archives Computational Methods Engineering,Archives of Computational Methods in Engineering,PE OF,11831,Springer,English,1,26,5,Hybrid (Open Choice),NA,Springer,ISSN print,2015,21
0090-4341,Archives Environmental Contamination Toxicology,Archives of Environmental Contamination and Toxicology,PE,244,Springer,English,2,76-77,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,142
0090-4341,Archives Environmental Contamination Toxicology,Archives of Environmental Contamination and Toxicology,PE,244,Springer,English,2,76-77,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,135
0090-4341,Archives Environmental Contamination Toxicology,Archives of Environmental Contamination and Toxicology,PE,244,Springer,English,2,76-77,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,87
0090-4341,Archives Environmental Contamination Toxicology,Archives of Environmental Contamination and Toxicology,PE,244,Springer,English,2,76-77,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,74
0302-8933,Archives Microbiology,Archives of Microbiology,PE OF S,203,Springer,English,1,201,10,Hybrid (Open Choice),NA,Springer,ISSN print,2016,151
0302-8933,Archives Microbiology,Archives of Microbiology,PE OF S,203,Springer,English,1,201,10,Hybrid (Open Choice),NA,Springer,ISSN print,2017,141
0302-8933,Archives Microbiology,Archives of Microbiology,PE OF S,203,Springer,English,1,201,10,Hybrid (Open Choice),NA,Springer,ISSN print,2018,105
0302-8933,Archives Microbiology,Archives of Microbiology,PE OF S,203,Springer,English,1,201,10,Hybrid (Open Choice),NA,Springer,ISSN print,2015,101
0253-6269,Archives Pharmacal Research,Archives of Pharmacal Research,PE OF,12272,"Pharmaceutical Society of Korea, co-published with Springer",English,1,42,12,Hybrid (Open Choice),NA,other,ISSN print,2016,177
0253-6269,Archives Pharmacal Research,Archives of Pharmacal Research,PE OF,12272,"Pharmaceutical Society of Korea, co-published with Springer",English,1,42,12,Hybrid (Open Choice),NA,other,ISSN print,2015,159
0253-6269,Archives Pharmacal Research,Archives of Pharmacal Research,PE OF,12272,"Pharmaceutical Society of Korea, co-published with Springer",English,1,42,12,Hybrid (Open Choice),NA,other,ISSN print,2017,126
0253-6269,Archives Pharmacal Research,Archives of Pharmacal Research,PE OF,12272,"Pharmaceutical Society of Korea, co-published with Springer",English,1,42,12,Hybrid (Open Choice),NA,other,ISSN print,2018,77
0004-0002,Archives Sexual Behavior,Archives of Sexual Behavior,PE OF,10508,Springer,English,1,48,8,Hybrid (Open Choice),NA,Springer,ISSN print,2016,233
0004-0002,Archives Sexual Behavior,Archives of Sexual Behavior,PE OF,10508,Springer,English,1,48,8,Hybrid (Open Choice),NA,Springer,ISSN print,2015,231
0004-0002,Archives Sexual Behavior,Archives of Sexual Behavior,PE OF,10508,Springer,English,1,48,8,Hybrid (Open Choice),NA,Springer,ISSN print,2017,209
0004-0002,Archives Sexual Behavior,Archives of Sexual Behavior,PE OF,10508,Springer,English,1,48,8,Hybrid (Open Choice),NA,Springer,ISSN print,2018,170
0340-5761,Archives Toxicology,Archives of Toxicology,PE OF S,204,Springer,English,1,93,12,Hybrid (Open Choice),NA,Springer,ISSN print,2016,260
0340-5761,Archives Toxicology,Archives of Toxicology,PE OF S,204,Springer,English,1,93,12,Hybrid (Open Choice),NA,Springer,ISSN print,2017,230
0340-5761,Archives Toxicology,Archives of Toxicology,PE OF S,204,Springer,English,1,93,12,Hybrid (Open Choice),NA,Springer,ISSN print,2015,213
0340-5761,Archives Toxicology,Archives of Toxicology,PE OF S,204,Springer,English,1,93,12,Hybrid (Open Choice),NA,Springer,ISSN print,2018,160
0304-8608,Archives Virology,Archives of Virology,PE OF S,705,Springer,English,1,164,12,Hybrid (Open Choice),NA,Springer,ISSN print,2017,481
0304-8608,Archives Virology,Archives of Virology,PE OF S,705,Springer,English,1,164,12,Hybrid (Open Choice),NA,Springer,ISSN print,2016,474
0304-8608,Archives Virology,Archives of Virology,PE OF S,705,Springer,English,1,164,12,Hybrid (Open Choice),NA,Springer,ISSN print,2015,414
0304-8608,Archives Virology,Archives of Virology,PE OF S,705,Springer,English,1,164,12,Hybrid (Open Choice),NA,Springer,ISSN print,2018,354
1434-1816,Archives Women's Mental Health,Archives of Women's Mental Health,PE OF S,737,Springer,English,1,22,6,Hybrid (Open Choice),NA,Springer,ISSN print,2016,110
1434-1816,Archives Women's Mental Health,Archives of Women's Mental Health,PE OF S,737,Springer,English,1,22,6,Hybrid (Open Choice),NA,Springer,ISSN print,2015,106
1434-1816,Archives Women's Mental Health,Archives of Women's Mental Health,PE OF S,737,Springer,English,1,22,6,Hybrid (Open Choice),NA,Springer,ISSN print,2018,102
1434-1816,Archives Women's Mental Health,Archives of Women's Mental Health,PE OF S,737,Springer,English,1,22,6,Hybrid (Open Choice),NA,Springer,ISSN print,2017,97
0004-069X,Archivum Immunologiae Therapiae Experimentalis,Archivum Immunologiae et Therapiae Experimentalis,PE OF S,5,Springer,English,1,67,6,Hybrid (Open Choice),NA,Springer,ISSN print,2016,68
0004-069X,Archivum Immunologiae Therapiae Experimentalis,Archivum Immunologiae et Therapiae Experimentalis,PE OF S,5,Springer,English,1,67,6,Hybrid (Open Choice),NA,Springer,ISSN print,2015,51
0004-069X,Archivum Immunologiae Therapiae Experimentalis,Archivum Immunologiae et Therapiae Experimentalis,PE OF S,5,Springer,English,1,67,6,Hybrid (Open Choice),NA,Springer,ISSN print,2017,50
0004-069X,Archivum Immunologiae Therapiae Experimentalis,Archivum Immunologiae et Therapiae Experimentalis,PE OF S,5,Springer,English,1,67,6,Hybrid (Open Choice),NA,Springer,ISSN print,2018,24
0920-427X,Argumentation,Argumentation,PE OF,10503,Springer,English,1,33,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,43
0920-427X,Argumentation,Argumentation,PE OF,10503,Springer,English,1,33,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,28
0920-427X,Argumentation,Argumentation,PE OF,10503,Springer,English,1,33,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,26
0920-427X,Argumentation,Argumentation,PE OF,10503,Springer,English,1,33,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,23
2079-0961,Arid Ecosystems,Arid Ecosystems,PE,13330,Pleiades Publishing,English,1,9,4,NA,Russian Library of Science.,other,ISSN print,2017,39
2079-0961,Arid Ecosystems,Arid Ecosystems,PE,13330,Pleiades Publishing,English,1,9,4,NA,Russian Library of Science.,other,ISSN print,2016,38
2079-0961,Arid Ecosystems,Arid Ecosystems,PE,13330,Pleiades Publishing,English,1,9,4,NA,Russian Library of Science.,other,ISSN print,2015,35
2079-0961,Arid Ecosystems,Arid Ecosystems,PE,13330,Pleiades Publishing,English,1,9,4,NA,Russian Library of Science.,other,ISSN print,2018,28
2364-9453,arktos,arktos,PE C,41063,Springer,English,1,5,1,Hybrid (Open Choice),NA,Springer,ISSN print,2018,27
2364-9453,arktos,arktos,PE C,41063,Springer,English,1,5,1,Hybrid (Open Choice),NA,Springer,ISSN print,2015,20
2364-9453,arktos,arktos,PE C,41063,Springer,English,1,5,1,Hybrid (Open Choice),NA,Springer,ISSN print,2016,7
2364-9453,arktos,arktos,PE C,41063,Springer,English,1,5,1,Hybrid (Open Choice),NA,Springer,ISSN print,2017,5
2199-6792,Arnold Mathematical Journal,Arnold Mathematical Journal,PE OF S,40598,Springer,English,1,5,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,30
2199-6792,Arnold Mathematical Journal,Arnold Mathematical Journal,PE OF S,40598,Springer,English,1,5,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,27
2199-6792,Arnold Mathematical Journal,Arnold Mathematical Journal,PE OF S,40598,Springer,English,1,5,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,18
2199-6792,Arnold Mathematical Journal,Arnold Mathematical Journal,PE OF S,40598,Springer,English,1,5,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,14
0933-7946,Arthroskopie,Arthroskopie,PE OF,142,SpringerMedizin,German,1,32,6,Hybrid (Open Choice),Erratum Journals List: Publishes 6 issues in 2019.,other,ISSN print,2017,72
0933-7946,Arthroskopie,Arthroskopie,PE OF,142,SpringerMedizin,German,1,32,6,Hybrid (Open Choice),Erratum Journals List: Publishes 6 issues in 2019.,other,ISSN print,2015,57
0933-7946,Arthroskopie,Arthroskopie,PE OF,142,SpringerMedizin,German,1,32,6,Hybrid (Open Choice),Erratum Journals List: Publishes 6 issues in 2019.,other,ISSN print,2016,55
0933-7946,Arthroskopie,Arthroskopie,PE OF,142,SpringerMedizin,German,1,32,6,Hybrid (Open Choice),Erratum Journals List: Publishes 6 issues in 2019.,other,ISSN print,2018,46
0924-8463,Artificial Intelligence Law,Artificial Intelligence and Law,PE OF,10506,Springer,English,1,27,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,24
0924-8463,Artificial Intelligence Law,Artificial Intelligence and Law,PE OF,10506,Springer,English,1,27,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,15
0924-8463,Artificial Intelligence Law,Artificial Intelligence and Law,PE OF,10506,Springer,English,1,27,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,15
0924-8463,Artificial Intelligence Law,Artificial Intelligence and Law,PE OF,10506,Springer,English,1,27,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,11
0269-2821,Artificial Intelligence Review,Artificial Intelligence Review,PE OF,10462,Springer,English,2,51-52,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,76
0269-2821,Artificial Intelligence Review,Artificial Intelligence Review,PE OF,10462,Springer,English,2,51-52,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,70
0269-2821,Artificial Intelligence Review,Artificial Intelligence Review,PE OF,10462,Springer,English,2,51-52,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,57
0269-2821,Artificial Intelligence Review,Artificial Intelligence Review,PE OF,10462,Springer,English,2,51-52,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,30
1433-5298,Artificial Life Robotics,Artificial Life and Robotics,PE OF S,10015,Springer,English,1,24,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,95
1433-5298,Artificial Life Robotics,Artificial Life and Robotics,PE OF S,10015,Springer,English,1,24,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,78
1433-5298,Artificial Life Robotics,Artificial Life and Robotics,PE OF S,10015,Springer,English,1,24,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,58
1433-5298,Artificial Life Robotics,Artificial Life and Robotics,PE OF S,10015,Springer,English,1,24,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,57
1610-2932,Asia Europe Journal,Asia Europe Journal,PE OF,10308,Springer,English,1,17,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,39
1610-2932,Asia Europe Journal,Asia Europe Journal,PE OF,10308,Springer,English,1,17,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,33
1610-2932,Asia Europe Journal,Asia Europe Journal,PE OF,10308,Springer,English,1,17,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,30
1610-2932,Asia Europe Journal,Asia Europe Journal,PE OF,10308,Springer,English,1,17,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,18
1598-1037,Asia Pacific Education Review,Asia Pacific Education Review,PE OF,12564,Springer,English,1,20,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,59
1598-1037,Asia Pacific Education Review,Asia Pacific Education Review,PE OF,12564,Springer,English,1,20,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,56
1598-1037,Asia Pacific Education Review,Asia Pacific Education Review,PE OF,12564,Springer,English,1,20,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,47
1598-1037,Asia Pacific Education Review,Asia Pacific Education Review,PE OF,12564,Springer,English,1,20,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,39
0217-4561,Asia Pacific Journal Management,Asia Pacific Journal of Management,PE OF,10490,Springer,English,1,36,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,52
0217-4561,Asia Pacific Journal Management,Asia Pacific Journal of Management,PE OF,10490,Springer,English,1,36,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,47
0217-4561,Asia Pacific Journal Management,Asia Pacific Journal of Management,PE OF,10490,Springer,English,1,36,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,45
0217-4561,Asia Pacific Journal Management,Asia Pacific Journal of Management,PE OF,10490,Springer,English,1,36,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,41
2520-8098,Asian Archaeology,Asian Archaeology,PE,41826,Springer,English,1,3,2,Hybrid (Open Choice),NA,Springer,ISSN print,2018,11
1793-8759,Asian Bioethics Review,Asian Bioethics Review,PE OF,41649,Springer,English,1,11,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,48
1793-8759,Asian Bioethics Review,Asian Bioethics Review,PE OF,41649,Springer,English,1,11,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,29
1472-4782,Asian Business Management,Asian Business & Management,PE OF S,41291,Palgrave Macmillan,English,1,18,5,Hybrid (Open Choice),Online version only available through an institutional license.,Palgrave Macmillan,ISSN print,2015,20
1472-4782,Asian Business Management,Asian Business & Management,PE OF S,41291,Palgrave Macmillan,English,1,18,5,Hybrid (Open Choice),Online version only available through an institutional license.,Palgrave Macmillan,ISSN print,2018,18
1472-4782,Asian Business Management,Asian Business & Management,PE OF S,41291,Palgrave Macmillan,English,1,18,5,Hybrid (Open Choice),Online version only available through an institutional license.,Palgrave Macmillan,ISSN print,2016,16
1472-4782,Asian Business Management,Asian Business & Management,PE OF S,41291,Palgrave Macmillan,English,1,18,5,Hybrid (Open Choice),Online version only available through an institutional license.,Palgrave Macmillan,ISSN print,2017,15
2210-6723,Asian Journal Business Ethics,Asian Journal of Business Ethics,PE OF,13520,Springer,English,1,8,2,Hybrid (Open Choice),NA,Springer,ISSN print,2017,17
2210-6723,Asian Journal Business Ethics,Asian Journal of Business Ethics,PE OF,13520,Springer,English,1,8,2,Hybrid (Open Choice),NA,Springer,ISSN print,2016,17
2210-6723,Asian Journal Business Ethics,Asian Journal of Business Ethics,PE OF,13520,Springer,English,1,8,2,Hybrid (Open Choice),NA,Springer,ISSN print,2015,10
1563-0854,Asian Journal Civil Engineering,Asian Journal of Civil Engineering,PE OF S,42107,Springer,English,1,20,8,Hybrid (Open Choice),Take-over in 2018. Former publisher: BHRC.,Springer,ISSN print,2018,84
1563-0854,Asian Journal Civil Engineering,Asian Journal of Civil Engineering,PE OF S,42107,Springer,English,1,20,8,Hybrid (Open Choice),Take-over in 2018. Former publisher: BHRC.,Springer,ISSN print,2017,2
1871-0131,Asian Journal Criminology,Asian Journal of Criminology,PE OF,11417,Springer,English,1,14,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,27
1871-0131,Asian Journal Criminology,Asian Journal of Criminology,PE OF,11417,Springer,English,1,14,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,21
1871-0131,Asian Journal Criminology,Asian Journal of Criminology,PE OF,11417,Springer,English,1,14,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,16
1871-0131,Asian Journal Criminology,Asian Journal of Criminology,PE OF,11417,Springer,English,1,14,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,14
0119-5646,Asia-Pacific Education Researcher,The Asia-Pacific Education Researcher,PE OF,40299,Springer,English,1,28,6,Hybrid (Open Choice),NA,Springer,ISSN print,2016,53
0119-5646,Asia-Pacific Education Researcher,The Asia-Pacific Education Researcher,PE OF,40299,Springer,English,1,28,6,Hybrid (Open Choice),NA,Springer,ISSN print,2015,48
0119-5646,Asia-Pacific Education Researcher,The Asia-Pacific Education Researcher,PE OF,40299,Springer,English,1,28,6,Hybrid (Open Choice),NA,Springer,ISSN print,2017,41
0119-5646,Asia-Pacific Education Researcher,The Asia-Pacific Education Researcher,PE OF,40299,Springer,English,1,28,6,Hybrid (Open Choice),NA,Springer,ISSN print,2018,40
1387-2834,Asia-Pacific Financial Markets,Asia-Pacific Financial Markets,PE OF S,10690,Springer,English,1,26,4,Hybrid (Open Choice),NA,Springer,ISSN print,2017,15
1387-2834,Asia-Pacific Financial Markets,Asia-Pacific Financial Markets,PE OF S,10690,Springer,English,1,26,4,Hybrid (Open Choice),NA,Springer,ISSN print,2018,14
1387-2834,Asia-Pacific Financial Markets,Asia-Pacific Financial Markets,PE OF S,10690,Springer,English,1,26,4,Hybrid (Open Choice),NA,Springer,ISSN print,2016,12
1387-2834,Asia-Pacific Financial Markets,Asia-Pacific Financial Markets,PE OF S,10690,Springer,English,1,26,4,Hybrid (Open Choice),NA,Springer,ISSN print,2015,9
1976-7633,Asia-Pacific Journal Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,PE OF S,13143,"Korean Meteorological Society, co-published with Springer",English,1,55,4,Hybrid (Open Choice),"Springer has the exclusive distribution rights for print version outside Korea, for electronic version worldwide. .",other,ISSN print,2017,45
1976-7633,Asia-Pacific Journal Atmospheric Sciences,Asia-Pacific Journal of Atmospheric Sciences,PE OF S,13143,"Korean Meteorological Society, co-published with Springer",English,1,55,4,Hybrid (Open Choice),"Springer has the exclusive distribution rights for print version outside Korea, for electronic version worldwide. .",other,ISSN print,2018,42
